,Unnamed: 0.1,Unnamed: 0,Course,College,Graduated,SCHOOL,Pr1,Pr2,Pr3,Pr4,Pr5,Oapr,Numerical_School,Numerical_Course
2234,2236,2236,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2235,2237,2237,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2236,2238,2238,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2237,2239,2239,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2238,2240,2240,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2239,2241,2241,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2240,2242,2242,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2241,2243,2243,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2242,2244,2244,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2243,2245,2245,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2244,2246,2246,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2245,2247,2247,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2246,2248,2248,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2247,2249,2249,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2248,2250,2250,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2249,2251,2251,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2250,2252,2252,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2251,2253,2253,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2252,2254,2254,BS ENVIRONMENTAL SCIENCE,CFES,0,TALISAYAN NATIONAL HIGH SCHOOL,76.83,90.94,44.12,63.45,83.75,78.81,83,44
2253,2255,2255,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
2254,2256,2256,BS ENVIRONMENTAL SCIENCE,CFES,0,FRANCISCO RAMOS NATIONAL HIGH SCHOOL,61.05,77.12,66.81,70.61,72.9,71.42,166,44
